Date,Close
2007-06-13,101.5
2007-06-14,101.4921875
2007-06-15,101.578125
2007-06-18,101.625
2007-06-19,101.7109375
2007-06-20,101.65625
2007-06-21,101.6640625
2007-06-22,101.7421875
2007-06-25,101.8359375
2007-06-26,101.796875
2007-06-27,101.828125
2007-06-28,101.6875
2007-06-29,101.796875
2007-07-02,101.9375
2007-07-03,101.859375
2007-07-05,101.703125
2007-07-06,101.671875
2007-07-09,101.703125
2007-07-10,101.9140625
2007-07-11,101.875
2007-07-12,101.78125
2007-07-13,101.7890625
2007-07-16,101.890625
2007-07-17,101.8203125
2007-07-18,101.9609375
2007-07-19,101.921875
2007-07-20,102.0625
2007-07-23,102.0234375
2007-07-24,102.0859375
2007-07-25,102.1484375
2007-07-26,102.5
2007-07-27,102.4921875
2007-07-30,102.4375
2007-07-31,102.46875
2007-08-01,102.4765625
2007-08-02,102.4296875
2007-08-03,102.5859375
2007-08-06,102.5078125
2007-08-07,102.4296875
2007-08-08,102.25
2007-08-09,102.53125
2007-08-10,102.5546875
2007-08-13,102.546875
2007-08-14,102.6796875
2007-08-15,102.8203125
2007-08-16,103.1328125
2007-08-17,103.015625
2007-08-20,103.1328125
2007-08-21,103.1484375
2007-08-22,102.9375
2007-08-23,102.921875
2007-08-24,102.7734375
2007-08-27,102.84375
2007-08-28,103.1328125
2007-08-29,103.0546875
2007-08-30,103.140625
2007-08-31,103.03125
2007-09-04,103.0859375
2007-09-05,103.328125
2007-09-06,103.25
2007-09-07,103.546875
2007-09-10,103.6171875
2007-09-11,103.453125
2007-09-12,103.4375
2007-09-13,103.265625
2007-09-14,103.28125
2007-09-17,103.2578125
2007-09-18,103.421875
2007-09-19,103.40625
2007-09-20,103.21875
2007-09-21,103.2734375
2007-09-24,103.28125
2007-09-25,103.3828125
2007-09-26,103.40625
2007-09-27,103.4453125
2007-09-28,103.4921875
2007-10-01,103.421875
2007-10-02,103.5
2007-10-03,103.453125
2007-10-04,103.46875
2007-10-05,103.3125
2007-10-09,103.21875
2007-10-10,103.1796875
2007-10-11,103.1640625
2007-10-12,103.03125
2007-10-15,103.078125
2007-10-16,103.21875
2007-10-17,103.484375
2007-10-18,103.578125
2007-10-19,103.7578125
2007-10-22,103.7421875
2007-10-23,103.7578125
2007-10-24,103.9453125
2007-10-25,103.9140625
2007-10-26,103.875
2007-10-29,103.796875
2007-10-30,103.78125
2007-10-31,103.5546875
2007-11-01,103.8125
2007-11-02,104.0546875
2007-11-05,104.0078125
2007-11-06,103.96875
2007-11-07,104.15625
2007-11-08,104.3515625
2007-11-09,104.3515625
2007-11-12,104.3515625
2007-11-13,104.234375
2007-11-14,104.203125
2007-11-15,104.53125
2007-11-16,104.5703125
2007-11-19,104.8125
2007-11-20,104.8203125
2007-11-21,105.0078125
2007-11-23,105.0
2007-11-26,105.2421875
2007-11-27,104.96875
2007-11-28,104.78125
2007-11-29,104.9921875
2007-11-30,105.015625
2007-12-03,105.2109375
2007-12-04,105.265625
2007-12-05,105.2890625
2007-12-06,105.09375
2007-12-07,104.8671875
2007-12-10,104.84375
2007-12-11,105.1796875
2007-12-12,104.921875
2007-12-13,104.78125
2007-12-14,104.59375
2007-12-17,104.6875
2007-12-18,104.796875
2007-12-19,104.875
2007-12-20,105.0
2007-12-21,104.7890625
2007-12-24,104.7578125
2007-12-26,104.640625
2007-12-27,104.75
2007-12-28,104.9296875
2007-12-31,105.0
2008-01-02,105.5078125
2008-01-03,105.59375
2008-01-04,105.796875
2008-01-07,105.71875
2008-01-08,105.71875
2008-01-09,105.890625
2008-01-10,105.8515625
2008-01-11,106.0625
2008-01-14,106.078125
2008-01-15,106.140625
2008-01-16,106.1875
2008-01-17,106.3046875
2008-01-18,106.453125
2008-01-22,106.77999877929688
2008-01-23,106.921875
2008-01-24,106.4765625
2008-01-25,106.53125
2008-01-28,106.546875
2008-01-29,106.421875
2008-01-30,106.4140625
2008-01-31,106.609375
2008-02-01,106.7578125
2008-02-04,106.8359375
2008-02-05,107.03125
2008-02-06,106.984375
2008-02-07,106.9296875
2008-02-08,107.046875
2008-02-11,107.1015625
2008-02-12,107.0546875
2008-02-13,107.1875
2008-02-14,107.171875
2008-02-15,107.140625
2008-02-19,106.875
2008-02-20,106.6640625
2008-02-21,106.96875
2008-02-22,106.9921875
2008-02-25,106.7578125
2008-02-26,106.8984375
2008-02-27,106.9375
2008-02-28,107.203125
2008-02-29,107.65625
2008-03-03,107.71875
2008-03-04,107.6875
2008-03-05,107.5546875
2008-03-06,107.6484375
2008-03-07,107.7734375
2008-03-10,107.8359375
2008-03-11,107.453125
2008-03-12,107.6328125
2008-03-13,107.65625
2008-03-14,108.0234375
2008-03-17,108.1171875
2008-03-18,107.6484375
2008-03-19,107.7890625
2008-03-20,107.734375
2008-03-24,107.28125
2008-03-25,107.390625
2008-03-26,107.484375
2008-03-27,107.4609375
2008-03-28,107.6015625
2008-03-31,107.546875
2008-04-01,107.0390625
2008-04-02,106.8671875
2008-04-03,106.84375
2008-04-04,107.0078125
2008-04-07,106.8203125
2008-04-08,106.96875
2008-04-09,107.2265625
2008-04-10,107.0703125
2008-04-11,107.25
2008-04-14,107.21875
2008-04-15,107.0703125
2008-04-16,106.7734375
2008-04-17,106.515625
2008-04-18,106.3984375
2008-04-21,106.4296875
2008-04-22,106.34375
2008-04-23,106.3671875
2008-04-24,106.0234375
2008-04-25,106.0078125
2008-04-28,106.1171875
2008-04-29,106.1484375
2008-04-30,106.34375
2008-05-01,106.171875
2008-05-02,105.9921875
2008-05-05,106.0703125
2008-05-06,106.140625
2008-05-07,106.2265625
2008-05-08,106.3671875
2008-05-09,106.4140625
2008-05-12,106.2890625
2008-05-13,105.9140625
2008-05-14,105.796875
2008-05-15,105.984375
2008-05-16,106.015625
2008-05-19,106.109375
2008-05-20,106.296875
2008-05-21,106.1171875
2008-05-22,105.8671875
2008-05-23,106.1484375
2008-05-27,106.0234375
2008-05-28,105.828125
2008-05-29,105.78125
2008-05-30,105.84375
2008-06-02,106.1015625
2008-06-03,106.296875
2008-06-04,106.296875
2008-06-05,106.1796875
2008-06-06,106.3359375
2008-06-09,105.71875
2008-06-10,105.40625
2008-06-11,105.6171875
2008-06-12,105.2421875
2008-06-13,105.1640625
2008-06-16,105.1953125
2008-06-17,105.359375
2008-06-18,105.4921875
2008-06-19,105.3046875
2008-06-20,105.53125
2008-06-23,105.375
2008-06-24,105.5703125
2008-06-25,105.671875
2008-06-26,105.953125
2008-06-27,106.0
2008-06-30,106.0234375
2008-07-01,105.578125
2008-07-02,105.71875
2008-07-03,105.8046875
2008-07-07,105.921875
2008-07-08,105.9609375
2008-07-09,106.09375
2008-07-10,106.0546875
2008-07-11,105.6796875
2008-07-14,105.9609375
2008-07-15,106.1171875
2008-07-16,106.078125
2008-07-17,105.78125
2008-07-18,105.671875
2008-07-21,105.640625
2008-07-22,105.546875
2008-07-23,105.390625
2008-07-24,105.78125
2008-07-25,105.6328125
2008-07-28,105.8828125
2008-07-29,105.796875
2008-07-30,105.7734375
2008-07-31,106.0
2008-08-01,106.03125
2008-08-04,105.9765625
2008-08-05,105.96875
2008-08-06,105.90625
2008-08-07,106.1640625
2008-08-08,106.0390625
2008-08-11,105.921875
2008-08-12,106.15625
2008-08-13,106.0703125
2008-08-14,106.1796875
2008-08-15,106.28125
2008-08-18,106.390625
2008-08-19,106.421875
2008-08-20,106.5625
2008-08-21,106.4375
2008-08-22,106.28125
2008-08-25,106.4453125
2008-08-26,106.4140625
2008-08-27,106.515625
2008-08-28,106.3984375
2008-08-29,106.46875
2008-09-02,106.625
2008-09-03,106.640625
2008-09-04,106.734375
2008-09-05,106.6328125
2008-09-08,106.5390625
2008-09-09,106.6875
2008-09-10,106.6796875
2008-09-11,106.7265625
2008-09-12,106.6328125
2008-09-15,107.46875
2008-09-16,107.1796875
2008-09-17,107.6796875
2008-09-18,107.734375
2008-09-19,106.7421875
2008-09-22,106.7890625
2008-09-23,106.828125
2008-09-24,107.1328125
2008-09-25,106.8125
2008-09-26,107.078125
2008-09-29,107.734375
2008-09-30,107.3515625
2008-10-01,107.0390625
2008-10-02,107.359375
2008-10-03,107.34375
2008-10-06,107.8046875
2008-10-07,107.6015625
2008-10-08,107.3671875
2008-10-09,107.0
2008-10-10,107.2578125
2008-10-13,106.625
2008-10-14,106.9453125
2008-10-15,107.1953125
2008-10-16,107.3515625
2008-10-17,107.3359375
2008-10-20,107.0625
2008-10-21,107.359375
2008-10-22,107.4140625
2008-10-23,107.546875
2008-10-24,107.484375
2008-10-27,107.453125
2008-10-28,107.421875
2008-10-29,107.5859375
2008-10-30,107.5390625
2008-10-31,107.4140625
2008-11-03,107.78125
2008-11-04,107.9140625
2008-11-05,108.0
2008-11-06,108.109375
2008-11-07,108.0078125
2008-11-10,108.2109375
2008-11-11,108.25
2008-11-12,108.4453125
2008-11-13,108.3046875
2008-11-14,108.2421875
2008-11-17,108.3046875
2008-11-18,108.4609375
2008-11-19,108.5625
2008-11-20,108.75
2008-11-21,108.6875
2008-11-24,108.46875
2008-11-25,108.796875
2008-11-26,108.8984375
2008-11-28,109.1875
2008-12-01,109.3671875
2008-12-02,109.3515625
2008-12-03,109.3203125
2008-12-04,109.3671875
2008-12-05,109.2265625
2008-12-08,109.21875
2008-12-09,109.4140625
2008-12-10,109.3984375
2008-12-11,109.5703125
2008-12-12,109.6015625
2008-12-15,109.71875
2008-12-16,109.9609375
2008-12-17,109.875
2008-12-18,109.8203125
2008-12-19,109.7421875
2008-12-22,109.546875
2008-12-23,109.5625
2008-12-24,109.4921875
2008-12-26,109.515625
2008-12-29,109.734375
2008-12-30,109.8125
2008-12-31,109.765625
2009-01-02,108.7734375
2009-01-05,109.015625
2009-01-06,108.9765625
2009-01-07,109.0234375
2009-01-08,108.953125
2009-01-09,109.125
2009-01-12,109.203125
2009-01-13,109.203125
2009-01-14,109.2265625
2009-01-15,109.21875
2009-01-16,109.2734375
2009-01-20,109.3046875
2009-01-21,109.140625
2009-01-22,109.2109375
2009-01-23,109.0703125
2009-01-26,109.0078125
2009-01-27,109.0703125
2009-01-28,108.984375
2009-01-29,108.84375
2009-01-30,108.8125
2009-02-02,108.890625
2009-02-03,108.8515625
2009-02-04,108.796875
2009-02-05,108.796875
2009-02-06,108.8046875
2009-02-09,108.6796875
2009-02-10,108.9296875
2009-02-11,108.90625
2009-02-12,109.015625
2009-02-13,108.8671875
2009-02-17,109.015625
2009-02-18,108.859375
2009-02-19,108.78125
2009-02-20,108.875
2009-02-23,108.8515625
2009-02-24,108.796875
2009-02-25,108.6640625
2009-02-26,108.6953125
2009-02-27,108.859375
2009-03-02,109.1015625
2009-03-03,109.046875
2009-03-04,108.9609375
2009-03-05,109.1015625
2009-03-06,108.984375
2009-03-09,108.8515625
2009-03-10,108.796875
2009-03-11,108.7890625
2009-03-12,108.7734375
2009-03-13,108.859375
2009-03-16,108.78125
2009-03-17,108.6796875
2009-03-18,109.09375
2009-03-19,109.0625
2009-03-20,109.0234375
2009-03-23,108.984375
2009-03-24,108.953125
2009-03-25,108.921875
2009-03-26,109.0
2009-03-27,108.984375
2009-03-30,109.0703125
2009-03-31,109.125
2009-04-01,108.890625
2009-04-02,108.7421875
2009-04-03,108.546875
2009-04-06,108.5625
2009-04-07,108.609375
2009-04-08,108.59375
2009-04-09,108.546875
2009-04-13,108.7265625
2009-04-14,108.7734375
2009-04-15,108.7578125
2009-04-16,108.6484375
2009-04-17,108.5078125
2009-04-20,108.625
2009-04-21,108.578125
2009-04-22,108.4921875
2009-04-23,108.5703125
2009-04-24,108.5625
2009-04-27,108.75
2009-04-28,108.65625
2009-04-29,108.7109375
2009-04-30,108.7734375
2009-05-01,108.7421875
2009-05-04,108.7109375
2009-05-05,108.6875
2009-05-06,108.7109375
2009-05-07,108.640625
2009-05-08,108.6484375
2009-05-11,108.828125
2009-05-12,108.84375
2009-05-13,108.90625
2009-05-14,108.9375
2009-05-15,108.9453125
2009-05-18,108.828125
2009-05-19,108.8671875
2009-05-20,108.96875
2009-05-21,108.9140625
2009-05-22,108.8671875
2009-05-26,108.859375
2009-05-27,108.859375
2009-05-28,108.8359375
2009-05-29,108.984375
2009-06-01,108.8828125
2009-06-02,108.90625
2009-06-03,109.0
2009-06-04,108.9296875
2009-06-05,108.21875
2009-06-08,108.0234375
2009-06-09,108.2890625
2009-06-10,108.1796875
2009-06-11,108.2578125
2009-06-12,108.3828125
2009-06-15,108.4921875
2009-06-16,108.546875
2009-06-17,108.625
2009-06-18,108.4296875
2009-06-19,108.4921875
2009-06-22,108.6640625
2009-06-23,108.7265625
2009-06-24,108.6875
2009-06-25,108.84375
2009-06-26,108.8671875
2009-06-29,108.859375
2009-06-30,108.9921875
2009-07-01,108.2265625
2009-07-02,108.3828125
2009-07-06,108.4609375
2009-07-07,108.4140625
2009-07-08,108.5546875
2009-07-09,108.4921875
2009-07-10,108.5859375
2009-07-13,108.5546875
2009-07-14,108.5
2009-07-15,108.328125
2009-07-16,108.421875
2009-07-17,108.3671875
2009-07-20,108.4375
2009-07-21,108.5390625
2009-07-22,108.484375
2009-07-23,108.28125
2009-07-24,108.3671875
2009-07-27,108.3359375
2009-07-28,108.25
2009-07-29,108.1640625
2009-07-30,108.1015625
2009-07-31,108.2890625
2009-08-03,108.15625
2009-08-04,108.125
2009-08-05,108.0703125
2009-08-06,108.1015625
2009-08-07,107.8984375
2009-08-10,108.046875
2009-08-11,108.140625
2009-08-12,108.2890625
2009-08-13,108.3828125
2009-08-14,108.453125
2009-08-17,108.53125
2009-08-18,108.484375
2009-08-19,108.5859375
2009-08-20,108.59375
2009-08-21,108.4453125
2009-08-24,108.5859375
2009-08-25,108.578125
2009-08-26,108.6328125
2009-08-27,108.6640625
2009-08-28,108.7265625
2009-08-31,108.84375
2009-09-01,108.9765625
2009-09-02,109.015625
2009-09-03,108.984375
2009-09-04,108.9453125
2009-09-08,108.96875
2009-09-09,108.9921875
2009-09-10,109.078125
2009-09-11,109.0703125
2009-09-14,109.046875
2009-09-15,108.9921875
2009-09-16,108.8984375
2009-09-17,108.96875
2009-09-18,108.890625
2009-09-21,108.9140625
2009-09-22,108.984375
2009-09-23,109.078125
2009-09-24,109.109375
2009-09-25,109.0078125
2009-09-28,109.0390625
2009-09-29,108.984375
2009-09-30,109.0078125
2009-10-01,108.640625
2009-10-02,108.65625
2009-10-05,108.6640625
2009-10-06,108.6328125
2009-10-07,108.734375
2009-10-08,108.6640625
2009-10-09,108.5234375
2009-10-12,108.6015625
2009-10-13,108.6875
2009-10-14,108.609375
2009-10-15,108.5546875
2009-10-16,108.5234375
2009-10-19,108.515625
2009-10-20,108.6328125
2009-10-21,108.515625
2009-10-22,108.5703125
2009-10-23,108.4609375
2009-10-26,108.40625
2009-10-27,108.59375
2009-10-28,108.7109375
2009-10-29,108.6328125
2009-10-30,108.8046875
2009-11-02,108.78125
2009-11-03,108.796875
2009-11-04,108.8203125
2009-11-05,108.8671875
2009-11-06,108.9296875
2009-11-09,108.9296875
2009-11-10,108.953125
2009-11-11,109.0390625
2009-11-12,109.015625
2009-11-13,109.0234375
2009-11-16,109.1171875
2009-11-17,109.1328125
2009-11-18,109.15625
2009-11-19,109.2109375
2009-11-20,109.1953125
2009-11-23,109.171875
2009-11-24,109.28125
2009-11-25,109.296875
2009-11-27,109.40625
2009-11-30,109.4765625
2009-12-01,109.453125
2009-12-02,109.3515625
2009-12-03,109.3359375
2009-12-04,109.1171875
2009-12-07,109.28125
2009-12-08,109.359375
2009-12-09,109.3359375
2009-12-10,109.28125
2009-12-11,109.1953125
2009-12-14,109.125
2009-12-15,109.078125
2009-12-16,109.1484375
2009-12-17,109.296875
2009-12-18,109.2265625
2009-12-21,109.1015625
2009-12-22,109.03125
2009-12-23,108.9921875
2009-12-24,108.8828125
2009-12-28,108.7578125
2009-12-29,108.765625
2009-12-30,108.8046875
2009-12-31,108.71875
2010-01-04,108.2578125
2010-01-05,108.4140625
2010-01-06,108.4453125
2010-01-07,108.390625
2010-01-08,108.5234375
2010-01-11,108.578125
2010-01-12,108.6328125
2010-01-13,108.5546875
2010-01-14,108.640625
2010-01-15,108.7578125
2010-01-19,108.703125
2010-01-20,108.7421875
2010-01-21,108.828125
2010-01-22,108.8984375
2010-01-25,108.8984375
2010-01-26,108.8828125
2010-01-27,108.8203125
2010-01-28,108.8828125
2010-01-29,108.9765625
2010-02-01,108.9296875
2010-02-02,108.9453125
2010-02-03,108.890625
2010-02-04,109.0234375
2010-02-05,109.1484375
2010-02-08,109.09375
2010-02-09,109.0234375
2010-02-10,108.9140625
2010-02-11,108.9296875
2010-02-12,109.0234375
2010-02-16,109.0859375
2010-02-17,108.9765625
2010-02-18,108.9453125
2010-02-19,108.84375
2010-02-22,108.9296875
2010-02-23,109.0390625
2010-02-24,109.0703125
2010-02-25,109.1640625
2010-02-26,109.2109375
2010-03-01,109.21875
2010-03-02,109.2421875
2010-03-03,109.21875
2010-03-04,109.125
2010-03-05,109.0625
2010-03-08,109.0859375
2010-03-09,109.1171875
2010-03-10,109.0625
2010-03-11,108.9765625
2010-03-12,108.953125
2010-03-15,109.0078125
2010-03-16,109.078125
2010-03-17,109.0390625
2010-03-18,108.953125
2010-03-19,108.875
2010-03-22,108.9375
2010-03-23,108.953125
2010-03-24,108.7890625
2010-03-25,108.7890625
2010-03-26,108.875
2010-03-29,108.8984375
2010-03-30,108.8671875
2010-03-31,108.9296875
2010-04-01,108.4296875
2010-04-05,108.1484375
2010-04-06,108.21875
2010-04-07,108.3828125
2010-04-08,108.3984375
2010-04-09,108.4140625
2010-04-12,108.4609375
2010-04-13,108.453125
2010-04-14,108.4453125
2010-04-15,108.5
2010-04-16,108.6796875
2010-04-19,108.6171875
2010-04-20,108.5546875
2010-04-21,108.5859375
2010-04-22,108.53125
2010-04-23,108.4375
2010-04-26,108.4609375
2010-04-27,108.65625
2010-04-28,108.59375
2010-04-29,108.6953125
2010-04-30,108.7890625
2010-05-03,108.703125
2010-05-04,108.8203125
2010-05-05,108.9765625
2010-05-06,109.1953125
2010-05-07,109.1015625
2010-05-10,109.0390625
2010-05-11,109.0390625
2010-05-12,109.015625
2010-05-13,109.0390625
2010-05-14,109.171875
2010-05-17,109.140625
2010-05-18,109.25
2010-05-19,109.2109375
2010-05-20,109.296875
2010-05-21,109.28125
2010-05-24,109.296875
2010-05-25,109.328125
2010-05-26,109.25
2010-05-27,109.1640625
2010-05-28,109.3515625
2010-06-01,109.3125
2010-06-02,109.2578125
2010-06-03,109.21875
2010-06-04,109.390625
2010-06-07,109.328125
2010-06-08,109.3359375
2010-06-09,109.3515625
2010-06-10,109.2578125
2010-06-11,109.390625
2010-06-14,109.359375
2010-06-15,109.328125
2010-06-16,109.375
2010-06-17,109.4453125
2010-06-18,109.40625
2010-06-21,109.4140625
2010-06-22,109.4765625
2010-06-23,109.5703125
2010-06-24,109.53125
2010-06-25,109.6015625
2010-06-28,109.609375
2010-06-29,109.671875
2010-06-30,109.671875
2010-07-01,109.3984375
2010-07-02,109.4140625
2010-07-06,109.421875
2010-07-07,109.40625
2010-07-08,109.421875
2010-07-09,109.3828125
2010-07-12,109.390625
2010-07-13,109.328125
2010-07-14,109.4609375
2010-07-15,109.453125
2010-07-16,109.46875
2010-07-19,109.46875
2010-07-20,109.5078125
2010-07-21,109.546875
2010-07-22,109.5234375
2010-07-23,109.484375
2010-07-26,109.4375
2010-07-27,109.328125
2010-07-28,109.4453125
2010-07-29,109.46875
2010-07-30,109.5625
2010-08-02,109.5390625
2010-08-03,109.59375
2010-08-04,109.5390625
2010-08-05,109.6015625
2010-08-06,109.6484375
2010-08-09,109.6015625
2010-08-10,109.6015625
2010-08-11,109.625
2010-08-12,109.5546875
2010-08-13,109.5859375
2010-08-16,109.65625
2010-08-17,109.6328125
2010-08-18,109.6640625
2010-08-19,109.6953125
2010-08-20,109.6875
2010-08-23,109.6953125
2010-08-24,109.703125
2010-08-25,109.6484375
2010-08-26,109.640625
2010-08-27,109.5546875
2010-08-30,109.703125
2010-08-31,109.71875
2010-09-01,109.6796875
2010-09-02,109.6796875
2010-09-03,109.6640625
2010-09-07,109.7109375
2010-09-08,109.6484375
2010-09-09,109.546875
2010-09-10,109.5546875
2010-09-13,109.6484375
2010-09-14,109.6953125
2010-09-15,109.734375
2010-09-16,109.7421875
2010-09-17,109.765625
